"configuration","problem","model","data_file","status","time","run","objective"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","61.65","raw","8612"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","61.73","raw","8611"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","61.82","raw","8610"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","61.9","raw","8609"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","61.98","raw","8608"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","62.08","raw","8607"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","62.16","raw","8606"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","62.24","raw","8605"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","62.32","raw","8604"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","62.4","raw","8603"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","62.49","raw","8602"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","62.59","raw","8601"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","62.67","raw","8600"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","62.75","raw","8599"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","62.83","raw","8598"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","62.91","raw","8597"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","62.99","raw","8596"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","63.09","raw","8595"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","63.17","raw","8594"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","63.26","raw","8593"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","63.34","raw","8592"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","63.42","raw","8591"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","63.5","raw","8590"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","63.6","raw","8589"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","63.68","raw","8588"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","63.76","raw","8587"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","63.84","raw","8586"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","63.93","raw","8585"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","64.01","raw","8584"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","64.11","raw","8583"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","64.19","raw","8582"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","64.269999","raw","8581"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","64.349999","raw","8580"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","64.43","raw","8579"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","64.519999","raw","8578"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","64.61","raw","8577"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","64.7","raw","8576"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","64.78","raw","8575"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","64.86","raw","8574"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","64.94","raw","8573"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","65.019999","raw","8572"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","65.129999","raw","8571"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","65.209999","raw","8570"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","65.29","raw","8569"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","65.37","raw","8568"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","65.459999","raw","8567"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","65.54","raw","8566"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","65.629999","raw","8565"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","65.709999","raw","8564"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","65.8","raw","8563"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","65.879999","raw","8562"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","65.959999","raw","8561"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","66.04","raw","8560"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","66.14","raw","8559"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","66.22","raw","8558"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","66.3","raw","8557"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","66.379999","raw","8556"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","66.47","raw","8555"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","66.55","raw","8554"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","66.65","raw","8553"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","66.73","raw","8552"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","66.81","raw","8551"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","66.9","raw","8550"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","66.98","raw","8549"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","67.06","raw","8548"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","67.15","raw","8547"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","67.24","raw","8546"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","67.32","raw","8545"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","67.4","raw","8544"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","67.48","raw","8543"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","67.56","raw","8542"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","67.66","raw","8541"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","67.74","raw","8540"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","67.82","raw","8539"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","67.91","raw","8538"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","67.99","raw","8537"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","68.07","raw","8536"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","68.17","raw","8535"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","68.25","raw","8534"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","68.33","raw","8533"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","68.41","raw","8532"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","68.49","raw","8531"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","68.58","raw","8530"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","68.67","raw","8529"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","68.75","raw","8528"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","68.84","raw","8527"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","68.92","raw","8526"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","69.0","raw","8525"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","69.08","raw","8524"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","69.18","raw","8523"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","69.26","raw","8522"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","69.34","raw","8521"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","69.42","raw","8520"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","69.51","raw","8519"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","69.59","raw","8518"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","69.69","raw","8517"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","69.77","raw","8516"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","69.85","raw","8515"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","69.93","raw","8514"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","70.02","raw","8513"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","70.1","raw","8512"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","70.2","raw","8511"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","70.28","raw","8510"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","70.36","raw","8509"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","70.44","raw","8508"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","70.52","raw","8507"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","70.61","raw","8506"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","70.71","raw","8505"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","70.79","raw","8504"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","70.87","raw","8503"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","70.96","raw","8502"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","71.04","raw","8501"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","71.12","raw","8500"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","71.21","raw","8499"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","71.3","raw","8498"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","71.38","raw","8497"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","71.46","raw","8496"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","71.54","raw","8495"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","71.63","raw","8494"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","71.72","raw","8493"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","71.8","raw","8492"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","71.88","raw","8491"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","71.97","raw","8490"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","72.05","raw","8489"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","72.13","raw","8488"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","72.23","raw","8487"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","72.31","raw","8486"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","72.39","raw","8485"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","72.48","raw","8484"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","72.56","raw","8483"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","72.64","raw","8482"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","72.74","raw","8481"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","72.82","raw","8480"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","72.9","raw","8479"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","72.98","raw","8478"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","73.07","raw","8477"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","73.15","raw","8476"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","73.25","raw","8475"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","73.33","raw","8474"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","73.41","raw","8473"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","73.49","raw","8472"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","73.57","raw","8471"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","73.66","raw","8470"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","73.75","raw","8469"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","73.84","raw","8468"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","73.92","raw","8467"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","74.0","raw","8466"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","74.08","raw","8465"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","74.16","raw","8464"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","74.26","raw","8463"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","74.35","raw","8462"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","74.43","raw","8461"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","74.51","raw","8460"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","74.59","raw","8459"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","74.67","raw","8458"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","74.77","raw","8457"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","74.85","raw","8456"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","74.94","raw","8455"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","75.02","raw","8454"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","75.1","raw","8453"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","75.18","raw","8452"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","75.28","raw","8451"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","75.36","raw","8450"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","75.45","raw","8449"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","75.53","raw","8448"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","75.61","raw","8447"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","75.69","raw","8446"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","75.79","raw","8445"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","75.87","raw","8444"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","75.96","raw","8443"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","76.04","raw","8442"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","76.12","raw","8441"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","76.2","raw","8440"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","76.31","raw","8439"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","76.39","raw","8438"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","76.47","raw","8437"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","76.56","raw","8436"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","76.64","raw","8435"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","76.72","raw","8434"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","76.82","raw","8433"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","76.9","raw","8432"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","76.98","raw","8431"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","77.06","raw","8430"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","77.15","raw","8429"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","77.23","raw","8428"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","77.33","raw","8427"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","77.41","raw","8426"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","77.49","raw","8425"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","77.57","raw","8424"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","77.66","raw","8423"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","77.74","raw","8422"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","77.84","raw","8421"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","77.92","raw","8420"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","78.0","raw","8419"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","78.08","raw","8418"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","78.16","raw","8417"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","78.25","raw","8416"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","78.35","raw","8415"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","78.43","raw","8414"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","78.51","raw","8413"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","78.59","raw","8412"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","78.67","raw","8411"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","78.76","raw","8410"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","78.85","raw","8409"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","78.94","raw","8408"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","79.02","raw","8407"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","79.1","raw","8406"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","79.19","raw","8405"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","79.27","raw","8404"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","79.37","raw","8403"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","79.45","raw","8402"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","79.53","raw","8401"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","79.62","raw","8400"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","79.7","raw","8399"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","79.78","raw","8398"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","79.88","raw","8397"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","79.97","raw","8396"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","80.05","raw","8395"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","80.13","raw","8394"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","80.21","raw","8393"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","80.29","raw","8392"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","80.39","raw","8391"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","80.48","raw","8390"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","80.56","raw","8389"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","80.64","raw","8388"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","80.72","raw","8387"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","80.81","raw","8386"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","80.91","raw","8385"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","80.99","raw","8384"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","81.07","raw","8383"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","81.15","raw","8382"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","81.23","raw","8381"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","81.32","raw","8380"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","81.42","raw","8379"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","81.5","raw","8378"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","81.59","raw","8377"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","81.67","raw","8376"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","81.75","raw","8375"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","81.84","raw","8374"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","81.94","raw","8373"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","82.03","raw","8372"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","82.11","raw","8371"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","82.19","raw","8370"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","82.28","raw","8369"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","82.36","raw","8368"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","82.46","raw","8367"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","82.54","raw","8366"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","82.63","raw","8365"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","82.71","raw","8364"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","82.79","raw","8363"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","82.88","raw","8362"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","82.98","raw","8361"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","83.06","raw","8360"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","83.14","raw","8359"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","83.22","raw","8358"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","83.31","raw","8357"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","83.39","raw","8356"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","83.49","raw","8355"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","83.58","raw","8354"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","83.66","raw","8353"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","83.74","raw","8352"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","83.83","raw","8351"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","83.91","raw","8350"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","84.01","raw","8349"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","84.09","raw","8348"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","84.18","raw","8347"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","84.26","raw","8346"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","84.34","raw","8345"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","84.43","raw","8344"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","84.52","raw","8343"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","84.61","raw","8342"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","84.69","raw","8341"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","84.77","raw","8340"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","84.86","raw","8339"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","84.94","raw","8338"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","85.04","raw","8337"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","85.12","raw","8336"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","85.21","raw","8335"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","85.29","raw","8334"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","85.37","raw","8333"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","85.46","raw","8332"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","85.56","raw","8331"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","85.64","raw","8330"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","85.72","raw","8329"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","85.81","raw","8328"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","85.89","raw","8327"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","85.97","raw","8326"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","86.07","raw","8325"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","86.16","raw","8324"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","86.24","raw","8323"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","86.32","raw","8322"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","86.41","raw","8321"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","86.49","raw","8320"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","86.59","raw","8319"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","86.67","raw","8318"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","86.76","raw","8317"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","86.84","raw","8316"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","86.92","raw","8315"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","87.01","raw","8314"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","87.11","raw","8313"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","87.19","raw","8312"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","87.28","raw","8311"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","87.36","raw","8310"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","87.45","raw","8309"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","87.53","raw","8308"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","87.64","raw","8307"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","87.72","raw","8306"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","87.8","raw","8305"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","87.88","raw","8304"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","87.97","raw","8303"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","88.05","raw","8302"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","88.15","raw","8301"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","88.23","raw","8300"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","88.32","raw","8299"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","88.4","raw","8298"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","88.48","raw","8297"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","88.56","raw","8296"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","88.66","raw","8295"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","88.75","raw","8294"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","88.83","raw","8293"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","88.91","raw","8292"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","89.0","raw","8291"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","89.08","raw","8290"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","89.18","raw","8289"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","89.26","raw","8288"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","89.35","raw","8287"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","89.43","raw","8286"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","89.51","raw","8285"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","89.6","raw","8284"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","89.7","raw","8283"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","89.78","raw","8282"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","89.87","raw","8281"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","89.95","raw","8280"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","90.03","raw","8279"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","90.12","raw","8278"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","90.22","raw","8277"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","90.3","raw","8276"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","90.38","raw","8275"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","90.46","raw","8274"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","90.55","raw","8273"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","90.63","raw","8272"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","90.73","raw","8271"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","90.81","raw","8270"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","90.9","raw","8269"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","90.98","raw","8268"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","91.06","raw","8267"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","91.15","raw","8266"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","91.25","raw","8265"
"gecode","tablelayout","TableLayout.mzn","24532.dzn","","91.33","raw","8264"
