"configuration","problem","model","data_file","status","time","run","objective"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","8.27","raw","5313"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","8.43","raw","5247"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","8.61","raw","5228"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","8.76","raw","5213"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","8.93","raw","5199"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","9.08","raw","5172"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","9.24","raw","5152"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","9.4","raw","5150"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","9.57","raw","5138"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","9.72","raw","5118"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","11.38","raw","5093"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","11.54","raw","5043"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","11.85","raw","5026"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","12.01","raw","5022"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","12.18","raw","5021"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","12.48","raw","5018"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","14.19","raw","5018"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","603.96","raw","5743"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","604.18","raw","5743"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1283-line119.dzn","","2.55","raw","10813"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1283-line119.dzn","","2.61","raw","9955"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1283-line119.dzn","","4.93","raw","9953"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1283-line119.dzn","","602.54","raw","9953"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-oll","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","601.31","raw","1750"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-oll","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","601.35","raw","1750"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","2.61","raw","1671"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","2.84","raw","1659"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","2.97","raw","1583"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","3.12","raw","1552"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","3.27","raw","1546"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","3.41","raw","1496"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","3.57","raw","1400"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","3.7","raw","1321"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","3.85","raw","1309"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","4.03","raw","1298"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","4.17","raw","1261"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","4.32","raw","1252"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","4.46","raw","1250"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","4.6","raw","1249"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","4.74","raw","1246"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1303-line1078.dzn","","4.85","raw","1246"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","0.86","raw","2219"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","0.87","raw","1742"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","0.87","raw","1381"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","0.88","raw","1244"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","0.89","raw","1148"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","1.15","raw","1095"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","1.18","raw","1073"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","8.17","raw","1066"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","600.87","raw","1066"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.98","raw","3750"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.37","raw","2800"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.56","raw","2774"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.72","raw","2749"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","4.08","raw","2727"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","4.25","raw","2726"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","4.41","raw","2725"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","4.65","raw","2703"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","4.81","raw","2700"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","5.71","raw","2700"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","11.1","raw","3500"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","11.14","raw","3500"
"chuffed-free","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","0.24","raw","2421"
"chuffed-free","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","0.26","raw","2371"
"chuffed-free","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","0.28","raw","2346"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-best","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","26.37","raw","841"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-best","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","26.37","raw","841"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","601.33","raw","1842"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","601.37","raw","1842"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.08","raw","7967"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.1","raw","5524"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.13","raw","4103"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.14","raw","3836"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.16","raw","3798"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.2","raw","3694"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.21","raw","3662"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.35","raw","3654"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.37","raw","3646"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.39","raw","3638"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.42","raw","3589"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.44","raw","3581"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.46","raw","3549"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.47","raw","3545"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.48","raw","3531"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.51","raw","3513"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.58","raw","3511"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.59","raw","3506"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.62","raw","3505"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.67","raw","3504"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.68","raw","3501"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","1.73","raw","3500"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","7.99","raw","3500"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-158-line1950.dzn","","57.68","raw","3691"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-158-line1950.dzn","","57.71","raw","3691"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","15.16","raw","1708"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","15.19","raw","1708"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","1.96","raw","4040"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","1.98","raw","3467"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.0","raw","3230"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.009999","raw","3145"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.029999","raw","3128"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.04","raw","3064"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.069999","raw","2927"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.08","raw","2848"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.12","raw","2832"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.13","raw","2816"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.15","raw","2800"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.94","raw","2799"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.96","raw","2798"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","2.98","raw","2790"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.0","raw","2787"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.04","raw","2779"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.06","raw","2771"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.15","raw","2764"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.26","raw","2760"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.28","raw","2752"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.3","raw","2748"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.32","raw","2739"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.33","raw","2723"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.35","raw","2716"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.46","raw","2708"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.47","raw","2706"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.56","raw","2705"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.58","raw","2704"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.63","raw","2703"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.65","raw","2702"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","3.71","raw","2701"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","4.38","raw","2700"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","602.08","raw","2700"
"chuffed-free","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","0.25","raw","5718"
"chuffed-free","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","0.26","raw","5668"
"chuffed-free","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","0.28","raw","5643"
"chuffed-free","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","0.3","raw","5493"
"chuffed-free","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","0.3","raw","5318"
"chuffed-free","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","0.3","raw","5168"
"chuffed-free","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","0.32","raw","5118"
"chuffed-free","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","0.39","raw","5093"
"chuffed-free","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","0.39","raw","5018"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-1479-line419.dzn","","601.16","raw","3486"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-1479-line419.dzn","","601.18","raw","3423"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-1479-line419.dzn","","601.21","raw","3423"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","1.69","raw","3381"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","1.83","raw","3380"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","1.9","raw","3379"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","1.96","raw","3375"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.029999","raw","3360"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.08","raw","3268"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.16","raw","3215"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.22","raw","3059"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.29","raw","2937"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.34","raw","2877"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.41","raw","2821"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.47","raw","2696"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.54","raw","2640"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.6","raw","2630"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.67","raw","2601"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.73","raw","2573"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.8","raw","2558"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.94","raw","2513"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","3.01","raw","2512"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","3.07","raw","2508"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","3.17","raw","2506"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","3.39","raw","2489"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","3.45","raw","2487"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","3.52","raw","2485"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","3.58","raw","2461"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","3.66","raw","2460"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","3.77","raw","2456"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","4.41","raw","2456"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","1.91","raw","3779"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","1.93","raw","2765"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","1.98","raw","2646"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","601.92","raw","2646"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1250-1283-line119.dzn","","603.06","raw","10840"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1250-1283-line119.dzn","","603.23","raw","10840"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-wbo","tablelayout","TableLayout.mzn","en-1000-251-line273.dzn","","604.62","raw","6693"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-wbo","tablelayout","TableLayout.mzn","en-1000-251-line273.dzn","","604.75","raw","6693"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-158-line1950.dzn","","3.27","raw","4566"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-158-line1950.dzn","","3.48","raw","3990"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-158-line1950.dzn","","3.74","raw","3980"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-158-line1950.dzn","","3.9","raw","3979"
